ID,IntRate,LoanAmt,LoanTerm,Debt2Inc,Home_OWN,Home_RENT,MonthlyInc,RevCredBal,FICO,EmpLen
81840,21.49,25000,60,8.76,False,True,6250.0,17213.0,682,9
53284,13.11,14400,36,20.52,False,True,3333.33,14073.0,702,3
43392,10.65,10000,36,12.56,False,True,2833.33,14087.0,712,5
96514,16.29,19750,36,4.68,False,False,8333.33,11383.0,702,1
41484,11.71,10000,36,12.03,False,False,4000.0,8413.0,697,10
4873,13.57,4550,36,17.46,False,True,10833.33,66461.0,682,1
27608,11.99,13075,60,22.52,False,False,7291.67,27622.0,717,10
41287,7.9,7000,36,7.65,False,True,2916.67,4276.0,712,3
27572,7.49,3000,36,21.16,False,True,2500.0,1298.0,802,2
89690,16.29,14675,36,27.23,False,True,3250.0,7525.0,697,2
98621,14.09,10000,36,8.48,False,False,3750.0,3776.0,677,3
54692,10.74,9600,60,3.58,False,False,8000.0,3207.0,727,3
88893,13.11,10000,36,3.01,False,False,9166.67,10079.0,662,6
16926,6.91,1500,36,16.74,False,False,5166.67,7453.0,717,6
95489,14.09,10000,36,19.17,False,True,3750.0,9969.0,682,1
103801,16.82,4000,60,15.82,False,False,4721.0,11319.0,687,10
90659,7.9,16750,36,18.16,True,False,9125.0,33986.0,712,2
74303,14.33,11950,36,21.22,False,False,5833.33,15962.0,702,8
29601,13.99,12000,60,10.34,False,True,4166.67,16069.0,717,10
36716,7.51,5000,36,9.53,False,False,4333.33,1825.0,757,7
76218,12.12,3800,36,23.36,True,False,2641.67,8467.0,707,3
43556,10.65,9000,36,21.53,False,True,3000.0,4602.0,702,1
53046,9.76,5000,36,17.79,False,False,3333.33,5330.0,697,6
14190,11.86,7000,36,12.03,False,True,3400.0,6163.0,692,1
29227,10.99,5000,36,14.66,False,True,7333.33,35055.0,727,1
13689,14.35,2000,36,22.06,True,False,3600.0,14234.0,667,6
91426,13.11,29175,36,20.68,False,True,5416.67,22811.0,697,10
90687,13.11,20000,60,17.76,False,False,4853.33,1207.0,722,8
94192,10.16,10000,36,29.83,False,True,4166.67,22207.0,712,2
28201,8.49,10000,36,20.27,False,True,6666.67,23061.0,717,5
29670,7.49,12000,36,13.4,False,True,5416.67,13953.0,742,2
97560,17.27,35000,60,27.13,True,False,10000.0,42867.0,707,1
47488,6.03,11875,36,20.8,False,False,2740.5,23490.0,782,10
18629,6.54,24000,36,5.62,False,False,9583.33,22725.0,757,3
28315,16.89,2000,36,3.31,False,True,2750.0,3247.0,677,2
32866,16.77,12800,60,19.12,True,False,4166.67,12693.0,687,5
41589,19.91,10000,36,23.35,False,False,6000.0,19424.0,682,5
12951,16.82,4800,60,14.84,False,True,4008.33,8828.0,662,8
44836,18.55,10000,36,6.24,False,True,5416.67,9783.0,672,3
99297,14.33,25000,36,27.88,True,False,5416.67,18460.0,712,10
32654,11.71,5000,36,10.12,False,True,9288.33,798.0,707,3
87968,14.33,16475,60,15.96,False,False,3333.33,5568.0,727,8
78588,7.9,8000,36,22.83,False,False,3750.0,2719.0,727,6
81785,19.72,28350,36,28.89,False,True,5833.33,10119.0,697,9
92536,17.27,21000,60,31.48,False,True,4583.33,32616.0,682,10
45047,7.9,6000,36,10.75,False,False,2883.33,4813.0,727,4
63234,14.33,10500,36,27.8,False,True,2500.0,16128.0,672,1
90756,15.8,16000,60,24.85,False,False,5416.67,9638.0,682,10
59014,10.74,10000,36,26.02,False,True,3750.0,6891.0,722,4
50389,21.97,35000,60,21.31,False,False,7833.33,27610.0,687,5
83265,13.11,2000,36,14.11,False,True,3750.0,1485.0,682,3
54267,8.9,12500,36,14.37,False,True,4154.17,10465.0,717,4
48560,12.12,5000,36,11.08,False,True,1833.33,5408.0,687,10
56604,14.65,12800,36,17.76,False,True,10000.0,5792.0,682,10
27575,6.99,15000,36,6.64,False,False,9083.33,1410.0,812,10
69095,7.62,5000,36,17.1,False,True,1750.0,8162.0,727,4
9261,14.22,7000,36,7.04,False,True,3010.0,3047.0,672,1
88031,14.09,13450,36,12.93,False,False,3333.33,5407.0,687,1
73881,14.09,20375,60,22.67,False,False,5416.67,20980.0,742,10
62753,15.8,1200,36,9.99,False,True,3833.33,6520.0,667,10
65110,14.33,2000,36,22.48,False,True,4333.33,8496.0,677,4
93766,7.62,28000,36,12.19,False,True,11250.0,40302.0,732,10
70589,12.12,7200,36,29.38,False,True,4166.67,5165.0,682,10
21690,5.42,4600,36,3.38,False,False,3664.25,3127.0,777,10
29803,6.99,8000,36,9.19,False,False,5833.33,4469.0,792,3
87162,18.49,20125,36,11.08,False,False,8937.5,12418.0,677,2
70443,14.33,19050,60,11.08,False,False,5000.0,19988.0,742,3
13712,10.38,5000,36,19.1,False,True,4200.0,1109.0,717,3
84889,15.31,12000,36,8.28,False,True,7750.0,16132.0,672,10
40381,6.03,5800,36,6.98,False,True,5208.33,4965.0,762,4
39867,11.71,10000,36,13.41,False,True,5800.0,4214.0,712,3
75600,7.9,4800,36,17.34,False,False,6250.0,4195.0,707,10
27623,10.99,8000,36,17.12,False,True,2500.0,7027.0,707,3
69389,16.29,9750,36,34.04,False,False,3119.92,8774.0,672,5
35351,12.69,4000,36,1.34,False,True,9583.33,5304.0,707,2
29981,10.99,3000,36,20.96,False,True,5583.33,1531.0,697,10
74258,15.8,16000,36,11.35,False,True,5075.0,22380.0,692,3
68023,7.9,9600,36,5.58,False,False,6500.0,23353.0,727,6
64660,22.95,23850,60,20.74,False,False,5000.0,17587.0,672,4
59812,14.09,6250,36,19.7,False,True,4248.33,9991.0,682,1
34627,12.69,4000,36,2.5,False,True,1600.0,1295.0,732,1
55924,19.22,23500,36,20.37,False,True,6800.0,31812.0,672,2
22700,7.29,1900,36,23.05,False,True,2208.33,8508.0,727,3
51163,7.9,22500,36,19.93,True,False,5208.33,22876.0,757,10
27554,8.49,12000,60,11.03,False,False,4425.17,14816.0,782,10
34472,12.69,15000,60,15.8,False,False,4500.0,18592.0,732,1
93022,17.27,32000,36,9.96,False,False,19166.67,66885.0,707,5
49403,24.2,24000,60,20.77,False,True,4583.33,28399.0,667,10
78078,15.8,5500,36,20.18,False,True,5416.67,13079.0,672,9
14052,7.88,7300,36,11.78,False,True,3090.5,13459.0,737,7
76696,11.14,4575,36,21.33,True,False,1280.0,9484.0,692,1
7518,14.96,10000,36,16.42,False,False,3416.67,16591.0,687,10
93253,11.14,11100,36,29.55,False,False,4000.0,13410.0,717,6
55625,10.74,17000,60,11.12,False,False,4166.67,19020.0,762,10
50756,12.12,24000,36,22.66,False,True,8750.0,29683.0,717,9
90712,17.77,7000,36,8.02,False,True,6000.0,6623.0,692,10
82079,12.12,10000,36,20.16,False,True,5833.33,25687.0,697,4
47958,6.62,14000,36,28.82,False,True,4250.0,1850.0,747,8
82780,11.14,18000,36,11.81,False,True,5100.0,17139.0,717,1
67401,21.0,19500,36,26.84,False,False,5125.0,29033.0,662,10
34240,17.58,20000,60,18.45,False,True,4250.0,11805.0,702,4
24846,13.49,6000,36,19.68,False,True,7500.0,6686.0,682,10
63299,14.09,14300,36,21.74,False,False,7750.0,25213.0,697,4
60580,12.12,12800,36,10.1,False,False,5000.0,33085.0,692,10
72217,13.11,25000,36,18.36,False,False,14166.67,96169.0,707,10
55800,12.12,18000,36,22.34,False,True,4583.33,17868.0,702,10
86233,15.31,9750,36,14.13,True,False,2518.67,13209.0,667,10
39482,12.42,5000,36,23.84,False,True,2500.0,7980.0,697,2
45494,13.11,4000,36,22.15,False,True,2000.0,1625.0,687,1
96371,17.27,12000,36,20.07,False,True,5416.67,3747.0,662,1
34831,16.29,5000,36,9.79,True,False,1733.33,4366.0,667,1
54689,7.9,21700,36,5.43,False,False,15000.0,128707.0,782,2
73287,16.29,21850,60,32.13,False,False,4628.0,32103.0,717,10
10206,11.36,12000,36,14.57,False,False,5833.33,2701.0,707,9
95580,18.49,7000,36,16.15,False,False,4166.67,4167.0,677,10
101205,23.76,32000,60,8.14,False,False,16666.67,50330.0,702,8
35682,14.27,13000,60,18.08,False,True,3302.0,15076.0,722,4
43071,12.42,12000,36,13.99,False,False,2916.67,13576.0,682,5
72931,11.14,10000,36,25.8,False,True,2833.33,6521.0,702,7
45317,12.12,5000,36,24.74,False,False,8416.67,58836.0,697,1
79495,14.33,4000,36,25.86,False,False,3333.33,19443.0,677,9
11875,10.38,8000,36,1.82,False,True,2800.0,2186.0,722,3
33968,10.65,35000,36,8.96,False,False,18750.0,18528.0,737,6
43702,6.03,9000,36,5.87,False,False,8333.33,1717.0,777,1
99006,17.27,24000,60,20.55,True,False,6250.0,17780.0,677,7
84307,13.11,18000,60,17.0,False,True,7083.33,2234.0,752,6
21504,13.8,4000,60,13.26,True,False,3500.0,8518.0,697,3
83586,17.27,6075,36,20.25,True,False,2666.67,7515.0,662,1
30986,17.49,13800,60,1.68,False,True,4166.67,2766.0,712,8
37090,18.64,10000,60,12.19,False,True,6800.0,8311.0,702,4
57472,17.27,15000,36,33.3,False,True,3000.0,15092.0,672,10
90568,6.62,4800,36,10.42,False,False,7291.67,0.0,817,1
60875,12.12,10500,36,5.42,False,True,5000.0,502.0,702,2
61143,14.33,21000,60,6.16,False,False,8333.33,22196.0,717,10
103140,14.26,14400,36,24.41,False,False,5833.33,25515.0,687,8
49664,10.74,9600,36,8.62,False,True,3458.33,8915.0,722,10
17864,8.88,12000,60,19.38,False,False,4000.0,143151.0,797,4
14831,11.86,10000,36,11.15,True,False,13333.0,36672.0,707,1
35303,14.65,4000,36,22.38,False,True,4000.0,18833.0,667,1
94468,21.49,20000,36,19.1,False,True,6000.0,21202.0,667,10
100313,22.95,31300,60,34.06,True,False,5833.33,25344.0,667,5
74445,7.9,6900,36,14.18,True,False,2750.0,4087.0,712,6
32593,12.42,2000,36,1.99,False,True,2518.75,985.0,677,7
41282,7.9,12000,36,13.18,True,False,5833.33,9866.0,727,4
22718,10.37,3300,36,5.47,False,True,3125.0,2623.0,692,7
86599,14.33,25000,36,14.92,False,False,10000.0,46708.0,697,10
101429,21.0,3250,36,31.84,False,True,2858.33,17662.0,692,6
79704,21.0,31000,60,11.48,False,True,5833.33,27120.0,707,1
94981,14.33,4000,36,2.95,False,False,2916.67,2476.0,752,10
30378,17.49,6000,36,1.58,False,True,4416.67,2426.0,667,8
101294,6.62,7500,36,13.13,False,False,9583.33,22464.0,712,4
99706,18.49,20000,36,21.8,False,True,6666.67,22990.0,687,10
80944,22.47,24000,60,30.97,False,False,10104.17,37686.0,677,10
54289,19.99,7500,36,19.06,False,True,3348.0,5322.0,662,10
18933,10.74,10000,36,22.74,False,False,5416.67,20143.0,712,10
28478,7.49,4000,36,0.52,False,True,5416.67,929.0,757,1
66430,13.11,7800,36,15.56,False,False,5000.0,12889.0,682,5
40357,15.27,15000,36,15.58,False,True,6666.67,23226.0,682,2
68833,18.49,14125,36,8.1,False,True,3000.0,8992.0,672,10
23553,5.42,8000,36,4.47,True,False,3936.0,5235.0,782,10
29165,7.49,4325,36,5.47,False,False,3691.67,5074.0,717,10
40616,13.49,15000,36,9.73,False,True,3000.0,7005.0,707,4
63687,10.16,12000,36,28.01,False,True,2916.67,6913.0,712,3
41195,8.9,6575,36,4.39,False,False,7500.0,6670.0,712,8
78765,10.16,9000,36,13.76,False,True,5166.67,6490.0,712,10
15631,8.88,4500,36,7.07,False,False,5250.0,9356.0,712,9
9658,13.11,1950,36,15.08,False,True,2600.0,4100.0,682,3
41411,16.29,35000,36,17.17,False,False,39583.33,55965.0,707,10
92344,14.09,8000,36,16.22,False,True,4166.67,16838.0,677,5
25040,10.59,15000,36,7.55,False,True,8750.0,6056.0,742,9
20709,7.66,5650,36,16.49,False,False,5100.0,9863.0,702,1
89473,15.8,6800,36,15.43,False,True,2708.33,2964.0,682,1
97353,19.05,3000,36,28.74,False,False,7116.25,7416.0,662,10
76770,11.14,5675,36,29.4,False,True,2333.33,9687.0,707,5
11185,17.93,12000,60,0.72,False,False,6500.0,1549.0,672,10
91147,15.31,11100,36,12.03,False,False,2666.67,8990.0,682,10
77149,19.05,16000,60,17.82,False,True,6666.67,11232.0,692,5
29794,10.59,4800,36,20.21,False,True,2666.67,3831.0,712,6
68857,10.16,6000,36,15.88,True,False,5166.67,8862.0,712,7
17655,10.36,2250,36,17.97,True,False,5833.33,14637.0,682,2
60117,12.12,10000,36,5.84,False,True,4333.33,4665.0,697,1
101061,14.09,10000,36,17.15,False,False,10416.67,12492.0,672,10
95951,13.11,12000,36,6.1,False,False,4833.33,12025.0,667,9
99334,13.11,12000,36,18.32,False,True,3916.67,12134.0,692,8
33181,12.69,8000,36,17.1,False,False,7083.0,9345.0,697,4
77578,10.16,10000,36,11.98,False,True,4166.67,10979.0,707,4
34744,14.27,6000,36,7.64,False,False,5184.75,14422.0,677,2
81395,12.12,4500,36,14.32,False,True,1250.0,6265.0,677,5
27061,7.49,3600,36,15.72,False,True,2500.0,650.0,742,1
70210,15.8,11200,36,12.15,False,True,2666.67,5666.0,677,10
24517,13.49,6000,60,14.34,False,True,3458.0,2072.0,692,10
76286,13.11,17000,36,15.33,False,False,10666.67,26539.0,722,10
94792,13.11,8000,36,6.74,False,False,4583.33,9085.0,667,10
4921,7.4,2800,36,7.96,False,False,4158.0,562.0,807,8
56382,6.03,12375,36,19.24,False,False,6750.0,8135.0,792,1
96461,17.27,18825,60,33.15,False,False,3583.33,13426.0,692,8
82091,11.14,9600,36,23.62,False,False,4389.92,2195.0,717,8
72589,13.11,14400,36,10.75,False,True,5000.0,19772.0,682,8
14073,17.56,6000,60,14.88,True,False,4416.67,28349.0,662,10
48356,6.03,9000,36,9.29,False,False,14166.67,40909.0,772,4
20698,13.06,15000,36,22.69,False,False,3750.0,21016.0,687,10
94912,11.14,20000,60,23.27,False,False,9166.67,53494.0,737,10
25018,19.69,13750,60,22.01,False,False,2916.67,4690.0,667,2
103622,17.19,6000,60,17.8,False,False,13625.0,26688.0,677,10
49201,7.9,20000,36,10.32,False,False,10400.0,15626.0,737,2
25680,11.49,12800,60,20.04,False,False,3333.33,24723.0,722,5
71671,6.03,6000,36,7.77,False,False,3666.67,6275.0,782,4
39314,7.51,12000,36,13.3,False,True,7166.67,13715.0,737,4
96016,13.11,12500,36,27.76,False,True,3416.67,14174.0,692,6
37380,17.58,5000,36,5.33,False,True,1800.0,1749.0,667,1
72539,14.33,4950,36,8.95,True,False,2916.67,7931.0,677,6
63746,13.11,30000,60,16.32,False,True,20416.67,0.0,757,2
90871,12.12,10000,36,13.81,False,False,6083.33,19263.0,672,8
46022,14.65,6000,36,11.89,False,False,14333.33,31640.0,672,10
46841,7.9,24000,36,20.87,False,False,10166.67,29523.0,752,2
20801,10.0,14000,60,10.4,False,False,11333.33,27477.0,747,4
24542,7.49,6000,36,19.33,False,True,2100.0,2376.0,717,2
76320,13.11,22400,36,16.08,False,True,7375.0,9673.0,692,10
43622,7.9,8000,36,0.0,False,True,7300.0,0.0,797,10
104166,14.83,8000,60,6.29,False,False,4833.33,9676.0,677,6
93723,14.33,10000,36,12.69,False,False,7916.67,8271.0,672,6
61123,6.03,5400,36,4.16,True,False,2333.33,4224.0,807,6
75477,6.62,12375,36,31.0,False,False,3500.0,14037.0,737,2
54656,16.29,30000,60,21.2,False,False,6666.67,32854.0,722,10
34996,6.03,5000,36,2.92,False,True,3033.0,3663.0,772,8
38741,18.64,6200,60,10.61,False,False,4250.0,5936.0,672,9
29942,7.49,7000,36,7.26,True,False,6280.0,353.0,752,4
73179,21.0,29175,60,8.83,False,True,12500.0,15308.0,697,4
24598,16.89,6000,60,9.04,False,True,2400.0,7261.0,682,2
40139,12.42,35000,60,12.79,False,False,12083.33,18385.0,732,1
28230,13.49,8450,60,12.73,False,False,1375.0,0.0,777,2
51424,17.99,18000,36,20.18,False,True,6916.67,23786.0,667,10
30070,5.42,10000,36,1.69,False,False,8000.0,8974.0,797,3
87108,14.09,2000,36,28.46,False,False,3513.33,23635.0,682,10
98762,21.98,12000,60,12.94,False,False,2866.5,9626.0,667,10
60055,7.62,5000,36,16.32,False,True,3750.0,1703.0,742,8
34591,6.03,12000,36,2.55,False,False,3416.67,3732.0,787,10
57677,13.99,6000,36,12.98,False,False,10000.0,8230.0,667,5
80956,15.31,1000,36,24.65,True,False,3176.0,10982.0,677,5
92077,16.29,9600,36,26.5,False,True,5166.67,5639.0,672,3
72346,14.09,3625,36,11.32,False,False,3895.0,12251.0,667,10
96897,13.11,10000,36,8.11,True,False,3500.0,11401.0,687,10
56674,13.67,8400,36,17.0,False,True,4583.33,20318.0,697,5
24980,13.99,10000,36,18.14,False,True,4166.67,10545.0,682,3
13069,13.23,6000,36,22.47,False,False,9367.0,33815.0,687,1
70800,14.33,10000,36,25.01,False,True,4666.67,19479.0,672,10
54229,12.12,6000,36,16.39,False,True,1312.08,12475.0,677,1
89139,15.31,16000,60,15.74,False,True,11250.0,15550.0,677,2
84592,19.72,13200,36,9.07,False,False,5083.33,10771.0,667,10
91669,11.14,21000,60,16.18,False,False,7083.33,22298.0,707,9
66349,14.33,9000,36,15.36,False,False,7083.33,11077.0,687,2
59388,11.14,5000,36,18.3,False,True,4665.83,4677.0,692,4
40061,13.49,10000,36,22.08,False,True,6000.0,11088.0,682,3
84394,13.11,10450,36,21.33,False,True,2658.83,13371.0,707,10
78960,12.12,11000,36,5.83,False,False,4583.33,12361.0,697,10
76662,13.11,7500,36,8.04,False,True,2796.8,4788.0,692,7
44650,10.74,10000,36,10.42,False,True,5000.0,5510.0,722,3
44434,17.27,8000,36,12.2,False,True,1750.0,5828.0,667,4
78935,23.83,33600,60,19.11,False,True,7666.67,12337.0,662,10
36760,15.27,12000,60,16.85,False,True,4333.33,17997.0,702,1
28305,17.49,5000,60,16.71,False,True,2400.0,2023.0,672,3
83591,11.14,10000,36,11.64,False,False,12083.33,38378.0,717,2
84575,10.16,2075,36,22.0,False,True,2250.0,7195.0,702,2
55999,13.99,8600,36,9.09,False,True,4500.0,11183.0,682,5
80302,7.9,16800,60,3.34,False,False,10666.67,4757.0,817,10
44003,7.51,7200,36,4.43,False,True,3000.0,75.0,757,6
72532,13.11,9000,36,24.88,False,False,5000.0,4621.0,702,6
77113,14.09,11350,36,27.41,False,True,2783.33,11031.0,677,1
71064,17.27,6000,60,11.2,False,False,8750.0,10980.0,687,6
62035,12.12,4000,36,18.44,False,True,2250.0,1955.0,682,1
46097,10.74,6400,36,19.23,False,True,3833.33,10451.0,692,1
50231,18.25,3000,36,23.18,False,False,4820.0,7949.0,662,7
15543,5.79,1125,36,17.68,True,False,3083.33,3935.0,752,6
90988,8.9,6000,36,24.57,False,True,6666.67,6462.0,687,2
84341,6.03,5000,36,6.11,False,False,5416.67,4956.0,797,8
31960,7.49,9200,36,21.52,False,True,2416.67,21323.0,732,10
84317,13.11,35000,60,12.02,False,False,20833.33,40765.0,742,5
77987,20.49,18000,60,29.25,False,True,3750.0,8165.0,677,6
29223,7.49,8250,36,24.19,False,True,2100.0,9469.0,722,1
26120,7.49,1200,36,17.88,True,False,1666.67,9154.0,712,10
20433,9.63,10000,36,17.96,False,True,7500.0,52045.0,707,10
92965,17.27,35000,60,15.3,False,False,9000.0,41226.0,702,10
71638,15.31,18000,36,15.56,False,False,6666.67,21174.0,692,10
68581,11.14,5500,36,32.16,True,False,1666.67,8826.0,692,3
78139,21.98,35000,60,14.68,False,True,9166.67,37424.0,697,3
19701,9.63,1500,36,16.98,False,False,7725.0,30626.0,697,6
52814,19.99,12000,36,15.16,False,True,4458.33,13935.0,662,4
60768,18.49,9750,36,11.59,True,False,2666.67,8172.0,662,3
44334,13.11,11200,60,11.73,False,False,3333.33,8747.0,722,10
45821,8.9,7000,36,15.79,False,False,4700.0,7012.0,702,1
91412,6.03,18000,36,10.75,False,False,7916.67,14007.0,737,7
17850,12.61,5000,36,13.4,False,True,2000.0,1753.0,697,2
26894,19.69,9800,60,14.89,False,False,5340.25,5350.0,667,2
60684,11.14,8875,36,31.7,False,True,2160.0,17422.0,702,10
27607,5.99,4400,36,17.93,True,False,4000.0,9945.0,767,5
72991,18.49,3000,36,16.07,True,False,2916.67,6403.0,662,1
36061,12.42,4800,36,5.31,False,True,3500.0,5093.0,692,5
40081,11.71,5375,36,28.75,False,False,2166.67,15475.0,722,8
30824,11.99,14000,60,19.52,False,False,6333.33,32213.0,707,1
57483,13.11,13025,36,7.75,False,False,4333.33,13029.0,677,10
74764,18.49,18000,36,20.56,False,True,9333.33,37526.0,677,6
63651,11.14,4500,36,9.73,False,True,2916.67,4265.0,687,4
72750,8.9,15000,36,8.56,False,True,7500.0,8343.0,742,1
85468,20.49,35000,60,11.84,False,False,18750.0,41707.0,717,1
31815,8.49,4500,36,2.54,False,True,2166.67,527.0,797,3
75818,17.27,4500,36,16.59,False,True,4666.67,893.0,677,3
4537,14.96,6000,36,11.55,False,True,7083.33,5341.0,762,2
16023,6.54,4500,36,15.82,False,False,3250.0,6049.0,727,10
36134,6.62,14000,36,20.18,False,True,4583.33,15890.0,752,10
87110,6.03,15000,36,8.72,False,False,12000.0,13151.0,802,2
84897,20.49,35000,36,20.82,False,False,12333.33,36870.0,702,10
63224,20.49,10000,36,18.75,False,True,5250.0,3802.0,687,3
103951,13.98,6000,60,24.29,False,True,2400.0,6069.0,697,9
72766,15.8,10000,36,13.1,False,False,4458.33,6413.0,677,1
40756,14.65,9600,36,2.21,False,True,5833.33,5879.0,677,7
69983,7.62,2000,36,24.69,False,False,4333.33,2792.0,767,10
100440,21.0,18825,60,19.22,False,True,4583.33,17292.0,682,10
78336,13.11,2000,36,19.13,False,True,2916.67,4376.0,672,10
83749,17.77,9000,36,13.72,False,True,4583.33,21175.0,672,5
96051,13.11,5750,36,24.24,False,True,1675.0,8035.0,707,4
55598,19.22,21725,60,22.48,True,False,3629.58,19685.0,677,10
92347,7.9,20000,36,33.28,False,True,8666.67,33067.0,727,3
63101,14.33,8400,36,11.61,False,True,3333.33,2060.0,672,1
29797,7.49,4500,36,27.63,False,True,2700.0,9341.0,722,4
42772,7.9,15000,36,20.75,False,False,2583.33,9608.0,727,3
64339,14.33,15000,36,27.25,False,False,7500.0,27872.0,682,10
60832,7.9,7200,36,21.74,False,True,4300.0,33189.0,712,10
29595,20.25,30000,60,10.46,False,False,12500.0,43491.0,697,5
48620,14.65,20125,36,17.88,False,False,10353.33,23698.0,697,7
40753,15.27,12000,36,16.46,True,False,2516.67,2174.0,672,5
32191,6.62,3600,36,9.35,False,True,2000.0,1710.0,737,1
98167,23.76,20000,60,18.75,False,False,6266.67,10784.0,662,10
31654,5.99,4350,36,3.12,True,False,2600.0,866.0,782,1
54076,13.67,5400,36,15.42,False,True,1666.67,2533.0,682,4
62644,17.77,12000,36,24.48,True,False,3333.33,16984.0,667,10
53454,7.9,6700,36,22.19,False,True,2708.33,6627.0,707,2
40692,11.71,3750,36,16.98,False,True,1650.0,8101.0,677,4
55177,13.67,8000,36,23.5,False,True,2791.67,27151.0,687,1
24187,11.49,4500,36,9.26,False,True,3500.0,7247.0,697,2
81254,23.28,19400,60,9.3,False,False,6000.0,28921.0,662,10
34871,14.27,8800,36,9.57,False,True,3833.33,8130.0,697,4
44681,13.99,4800,36,7.39,False,True,5833.33,170.0,682,1
73773,17.77,5175,36,22.93,False,True,1500.0,8577.0,662,5
83704,11.14,12000,36,7.85,False,True,6666.67,4428.0,722,9
43610,7.51,5000,36,11.4,False,True,1666.67,7968.0,752,10
43017,17.27,33600,60,15.08,False,True,5416.67,20514.0,732,8
80198,13.11,10000,36,29.13,False,False,8750.0,11125.0,702,1
87119,14.33,4000,36,22.74,False,True,1666.67,278.0,667,3
66132,15.8,20000,36,13.13,False,True,5000.0,17981.0,692,3
73203,14.09,12000,36,19.49,False,True,6166.67,6499.0,677,6
76842,21.0,17500,60,1.78,False,True,4166.67,3377.0,687,10
41741,11.71,10000,36,21.18,True,False,3333.33,7579.0,692,1
8127,14.22,3000,36,10.05,False,True,9166.67,22698.0,667,6
93711,15.8,10000,36,13.32,False,True,5000.0,11286.0,672,1
28368,8.49,5000,36,22.53,False,False,3000.0,3388.0,722,10
66425,21.49,16000,60,25.76,False,False,5000.0,10881.0,672,5
13652,10.75,4800,36,22.63,False,True,1750.0,11234.0,712,5
66166,18.75,24925,60,8.51,False,False,5250.0,15288.0,712,10
73128,12.12,4825,36,4.76,False,False,5416.67,6883.0,682,8
42032,18.25,18750,60,12.54,False,False,4833.33,11232.0,677,10
101034,15.31,5000,36,20.54,False,False,4166.67,12929.0,677,10
12429,16.82,10000,60,12.54,False,True,4417.0,6630.0,682,3
36084,7.9,5300,36,9.67,False,True,1945.0,5360.0,762,8
3219,9.63,5000,36,11.81,False,False,9166.67,23658.0,732,10
45929,6.03,2000,36,8.01,False,True,5833.33,2031.0,752,1
62740,20.49,7200,60,15.14,False,True,5166.67,14585.0,672,3
55755,16.29,8000,36,2.92,False,False,4250.0,4454.0,672,10
40127,12.69,1400,36,5.93,True,False,4583.33,1029.0,702,1
77444,8.9,9500,36,27.72,True,False,5000.0,18393.0,737,6
74186,11.14,12700,36,10.53,True,False,3333.33,8948.0,707,1
45644,9.76,10000,36,18.31,False,True,2916.67,5670.0,727,10
28280,13.99,5200,36,23.18,False,False,5000.0,28118.0,682,5
56391,13.99,10000,36,8.62,False,False,6458.33,7200.0,672,9
27919,11.49,1800,36,16.64,False,False,4250.0,26267.0,697,10
78789,18.75,19000,60,17.4,True,False,4000.0,5246.0,697,10
85290,20.49,24000,60,8.69,False,False,5833.33,23006.0,687,10
47887,13.67,12100,36,12.85,False,True,5000.0,12026.0,692,4
28055,17.99,12000,60,23.44,False,True,3916.67,8860.0,677,1
44231,15.31,12000,36,10.69,False,False,4416.67,13194.0,677,3
88584,19.72,10000,36,27.53,False,False,2916.67,11506.0,667,10
61697,15.31,8875,36,30.15,False,True,2291.67,11798.0,682,2
64440,17.77,10625,36,22.1,True,False,2633.33,12156.0,662,1
95536,17.27,10000,36,28.91,False,False,3500.0,9059.0,662,7
98428,20.49,12000,36,28.84,False,True,3980.33,19234.0,662,5
53930,15.81,10000,36,20.89,False,True,5541.67,10443.0,672,9
92051,16.29,3625,36,21.75,False,False,6666.67,3226.0,722,2
78391,12.12,8400,36,22.32,False,True,3333.33,5500.0,692,4
82223,16.29,3600,36,24.9,True,False,3666.67,11927.0,667,10
19226,17.51,14000,36,9.37,False,True,7916.67,13522.0,682,1
63697,6.03,15675,36,8.86,False,False,4166.67,13020.0,797,7
91702,8.9,10000,36,11.17,False,False,6666.67,14593.0,697,6
50924,7.9,29000,36,19.25,False,False,9166.67,75212.0,767,1
35615,12.42,4800,36,17.98,False,False,4500.0,30895.0,672,10
89809,12.12,9000,36,10.05,False,True,11666.67,9490.0,692,1
33275,12.42,4400,36,19.0,False,True,2000.0,2411.0,717,5
36803,11.71,3000,36,16.8,False,True,3083.33,413.0,697,2
61587,14.33,6250,36,20.4,False,False,1750.0,7845.0,677,4
32249,6.03,14000,36,9.0,False,False,8733.33,15108.0,772,6
39908,14.27,30000,36,8.51,False,False,9166.67,28967.0,717,10
33029,12.42,19600,60,22.99,False,True,4166.67,14783.0,747,1
7603,13.11,1600,36,18.99,False,False,3459.0,6281.0,672,10
57519,13.99,8000,36,18.17,True,False,7500.0,5987.0,672,1
64419,16.29,16075,36,17.58,False,False,4125.0,15781.0,697,2
27901,11.99,14400,36,13.48,False,False,10408.0,34354.0,712,5
80404,20.49,7750,36,9.0,False,False,2000.0,5399.0,662,5
23537,5.79,4200,36,8.1,False,False,6089.44,18861.0,752,8
48048,12.12,12800,36,21.53,False,True,4750.0,14291.0,697,1
83570,8.9,8000,36,26.56,False,False,4416.67,6701.0,722,1
23911,8.49,5000,36,16.89,False,False,6706.41,43734.0,732,8
11625,11.49,4000,36,4.16,False,True,2666.67,3239.0,722,1
